channel,hemisphere,stimulus_time,amplitude,latency,peak_time,baseline_std
2,healthy,628.2695,4025.9138,10.5,15.0,1262.8142
9,healthy,628.2695,4968.0303,14.0,45.0,959.6385
11,healthy,628.2695,11425.364,5.0,23.0,1731.6967
2,healthy,630.2525,4433.256,22.0,23.0,672.95953
4,healthy,630.2525,3299.032,,15.0,796.19037
7,healthy,630.2525,8474.252,5.0,16.5,591.56683
8,healthy,630.2525,1923.8574,,49.0,612.53485
9,healthy,630.2525,4829.532,21.0,22.0,532.63763
4,healthy,632.069,3625.9001,9.0,25.0,642.5454
7,healthy,632.069,6105.508,5.0,50.0,1260.5034
9,healthy,632.069,2297.503,5.0,21.5,723.8384
2,healthy,633.1185,4277.276,,47.0,1288.1605
4,healthy,633.1185,2678.08,13.0,33.5,493.80804
7,healthy,633.1185,11285.442,5.0,15.0,1965.5359
8,healthy,633.1185,1874.3319,5.0,32.5,452.25513
11,healthy,633.1185,8159.632,5.0,25.0,2591.8577
4,healthy,635.398,3308.962,9.5,37.0,702.37366
7,healthy,635.398,9187.457,5.0,16.0,1524.8546
8,healthy,635.398,2475.0767,40.0,40.5,510.9368
11,healthy,635.398,7120.4453,,48.0,2080.6199
4,healthy,636.385,2737.0867,,22.5,821.29846
9,healthy,636.385,3985.1138,15.5,15.5,1148.1001
11,healthy,636.385,12659.651,10.0,50.0,1946.246
2,healthy,639.042,3902.0083,22.5,34.5,664.8281
4,healthy,639.042,4465.5195,45.0,47.5,853.42017
9,healthy,639.042,4074.1504,18.0,18.5,1060.1865
11,healthy,639.042,16404.578,34.0,39.5,2687.7825
7,healthy,642.372,8225.103,5.0,15.0,866.6326
8,healthy,642.372,2672.6948,36.0,36.0,562.5734
9,healthy,642.372,5434.9155,13.0,19.5,618.5895
11,healthy,642.372,6355.9746,5.0,16.5,1615.786
4,healthy,644.57,2888.7373,,46.0,692.98083
7,healthy,644.57,5440.287,5.0,23.5,1761.6416
8,healthy,644.57,5024.46,28.0,38.5,576.0644
9,healthy,644.57,4395.2734,18.0,29.5,792.8282
11,healthy,644.57,13176.988,5.0,16.5,1492.1527
4,healthy,645.696,2369.274,,26.0,623.5388
7,healthy,645.696,4693.2036,5.0,15.0,1425.0272
9,healthy,645.696,4549.078,,32.5,1237.5063
4,healthy,646.6365,2465.025,,27.0,634.3187
7,healthy,646.6365,9396.602,5.0,21.5,795.4265
8,healthy,646.6365,2032.4121,,31.0,460.54398
9,healthy,646.6365,4745.207,5.0,33.5,853.55884
11,healthy,646.6365,13981.445,26.0,27.0,2555.8137
4,healthy,647.4395,3430.894,24.0,24.0,755.87067
7,healthy,647.4395,21939.094,,47.5,6479.362
4,healthy,648.3445,2890.211,,36.0,791.4
7,healthy,648.3445,9240.988,5.0,15.0,1179.6537
9,healthy,648.3445,3607.62,31.5,36.5,662.3204
4,healthy,649.5035,2668.053,5.0,20.0,778.3312
7,healthy,649.5035,5602.089,5.0,18.0,1036.8774
9,healthy,649.5035,7781.9854,8.5,15.5,1730.6353
4,healthy,650.3545,2807.5354,6.5,47.0,493.01343
7,healthy,650.3545,10738.199,5.0,15.0,1694.1521
8,healthy,650.3545,2249.5513,32.5,33.0,427.4048
9,healthy,650.3545,2684.0767,6.5,46.0,767.3376
11,healthy,650.3545,23012.332,35.5,43.5,3522.6396
2,healthy,651.2375,3761.3252,19.5,43.5,928.9094
4,healthy,651.2375,11653.813,7.0,45.5,578.4786
7,healthy,651.2375,92766.336,5.0,20.0,1278.578
8,healthy,651.2375,3310.5386,5.5,37.5,522.4983
9,healthy,651.2375,3674.6882,14.5,16.0,1194.7482
11,healthy,651.2375,8797.564,6.5,17.5,2621.4395
2,healthy,652.065,2984.059,5.0,18.5,841.0942
4,healthy,652.065,4006.5603,27.5,28.0,1094.8707
7,healthy,652.065,16690.027,5.0,28.5,690.5051
8,healthy,652.065,2088.7378,,36.5,575.5342
9,healthy,652.065,4094.3296,24.0,36.5,659.23804
11,healthy,652.065,13043.695,13.5,15.5,2953.241
2,healthy,652.8785,5657.8325,12.0,17.5,1504.231
4,healthy,652.8785,2924.3064,39.0,39.5,517.2006
7,healthy,652.8785,10334.734,17.5,35.0,2802.5208
8,healthy,652.8785,5920.9136,25.0,26.5,837.60803
9,healthy,652.8785,4623.3145,18.5,34.0,910.9039
11,healthy,652.8785,10034.33,5.0,18.5,1602.433
2,healthy,653.692,3166.7266,31.0,35.0,628.41376
4,healthy,653.692,3066.4392,42.5,43.0,498.91138
9,healthy,653.692,3851.1846,32.0,48.5,618.9294
11,healthy,653.692,15519.959,5.0,30.0,3271.3655
2,healthy,654.534,2798.233,19.0,20.5,758.34827
4,healthy,654.534,3086.2888,,48.0,805.2145
7,healthy,654.534,9236.206,11.5,22.0,1019.78033
8,healthy,654.534,3643.6206,48.5,49.0,566.8337
9,healthy,654.534,4578.2227,,17.0,1158.8258
2,healthy,656.68,2372.042,9.0,42.0,557.1081
4,healthy,656.68,3408.3193,47.0,47.0,725.7533
7,healthy,656.68,6005.1875,5.0,16.0,1742.3948
8,healthy,656.68,2554.4172,,32.0,570.5156
9,healthy,656.68,7724.966,6.0,49.5,646.0395
11,healthy,656.68,8646.291,17.5,43.0,2293.3586
2,healthy,657.4895,2227.336,28.0,28.5,669.08075
4,healthy,657.4895,2786.3325,41.0,41.5,676.82715
8,healthy,657.4895,9636.817,13.0,32.0,598.49695
9,healthy,657.4895,5217.2124,5.0,15.0,1447.78
11,healthy,657.4895,11315.461,37.0,49.0,2023.2982
2,healthy,658.434,3434.7656,5.0,34.0,675.9592
7,healthy,658.434,6623.5957,5.0,15.0,1365.678
8,healthy,658.434,2564.984,41.0,41.0,591.2188
9,healthy,658.434,5665.75,5.5,15.0,1492.1935
11,healthy,658.434,8836.99,26.5,27.5,2623.4192
2,healthy,659.3785,4617.787,6.5,37.0,488.8522
4,healthy,659.3785,3264.3745,23.5,23.5,577.7069
7,healthy,659.3785,33034.164,5.0,18.5,866.71387
8,healthy,659.3785,8334.916,30.5,47.5,583.7855
9,healthy,659.3785,4790.2793,5.0,46.0,767.16095
11,healthy,659.3785,9051.779,5.0,23.5,2760.0283
2,healthy,660.261,17301.656,6.5,18.5,823.2834
4,healthy,660.261,23395.73,5.0,37.0,684.1874
7,healthy,660.261,211164.11,5.0,18.0,813.22504
8,healthy,660.261,50096.434,5.0,20.5,958.69226
9,healthy,660.261,20103.633,5.0,20.5,1784.169
11,healthy,660.261,41876.6,5.0,20.5,2579.3374
2,healthy,661.123,1895.5396,5.0,16.5,596.51776
4,healthy,661.123,2256.1055,,40.0,718.2567
7,healthy,661.123,5958.595,5.0,49.0,565.8407
8,healthy,661.123,2238.4407,,49.0,567.86975
9,healthy,661.123,5096.1987,44.5,46.0,1275.2708
11,healthy,661.123,15528.041,5.0,15.0,1119.7303
