detection_idx,pulse_index,pulse_time_s,hemisphere,detection_channel,ch2_amplitude,ch2_relevant,ch4_amplitude,ch4_relevant,ch7_amplitude,ch7_relevant,ch8_amplitude,ch8_relevant,ch9_amplitude,ch9_relevant,ch11_amplitude,ch11_relevant
47,357664,178.832,healthy,2,17.675403323163774,True,22.13359285342827,True,154.32456106650176,True,61.142584525448086,False,36.91804669279222,False,64.49550180070825,False
48,363547,181.7735,healthy,2,18.006646665088997,True,36.8334864617901,True,171.44362683356894,True,61.030025618437804,False,36.719668371534475,False,70.44705584637049,False
49,369286,184.643,healthy,2,4.437004236316321,True,2.9507275757349998,True,2.7985686857978687,True,2.749786967191876,False,5.1682145896698275,False,11.416308509151515,False
50,375203,187.6015,healthy,2,18.484910649764927,True,27.456701320776865,True,3.9286630160160634,True,68.50003504316709,False,37.65049482438322,False,70.92483288889986,False
51,379853,189.9265,healthy,2,20.036633054252597,True,23.17854238138129,True,73.30581148017109,True,74.29729341965161,False,31.663607764666153,False,72.84296212146089,False
52,384293,192.1465,healthy,2,18.473317639947798,True,26.06430067585758,True,59.89117864393303,True,60.317612022156524,False,35.59888852595492,False,75.67630593219859,False
53,389387,194.6935,healthy,2,18.883309079509083,True,18.45165610184955,True,68.26614409186584,True,59.71505096711586,False,24.104351932632685,False,77.89672449669843,False
54,394465,197.2325,healthy,2,19.78289412154593,True,20.557256352447883,True,89.65111591791522,True,62.76081707771844,False,38.915770697778186,False,79.52215306315993,False
55,401091,200.5455,healthy,2,18.61132534534437,True,27.172794430192567,True,84.3771892609225,True,66.98321098064648,False,37.23629705251359,False,67.01005664284796,False
56,403808,201.904,healthy,2,4.685464418413889,True,3.186832339528137,True,2.177289803833458,True,2.083290415330248,False,6.392293125262494,False,14.012001235232052,False
57,412139,206.0695,healthy,2,18.929234044654383,True,29.86038507451204,True,59.430705467481715,True,52.45839347285217,False,28.818700226030284,False,67.93128268246092,False
58,422050,211.025,healthy,2,20.972032512167612,True,22.704970114455094,True,70.33165200059557,True,57.99932577087975,False,27.04023425251517,False,56.96838541259498,False
59,427168,213.584,healthy,2,2.9154107562281357,True,2.2715600491262338,True,4.056029634267946,True,4.732617838096073,False,7.123202254115213,False,11.80044469141595,False
60,433711,216.8555,healthy,2,2.5171653708821218,True,3.1232811645261123,True,4.561202369017838,True,7.988980364385403,False,5.281782816892907,False,8.285027119837174,False
61,438387,219.1935,healthy,2,19.176253115987976,True,21.718560721392937,True,800.8205764329348,True,59.661125007018796,False,32.80541651987738,False,61.901549899463745,False
62,446141,223.0705,healthy,2,19.061005547361685,True,19.40188949368674,True,277.7867496556594,True,69.07117501874728,False,42.45043524856368,False,66.50031582150092,False
63,452502,226.251,healthy,2,20.131121847562987,True,23.35663888684413,True,12.90834480253244,True,65.31508926828992,False,30.05620660174238,False,66.4541478215399,False
64,456623,228.3115,healthy,2,19.315636979758892,True,20.24780021617905,True,242.18520154270465,True,59.86178965562832,False,33.330383257576884,False,69.76008953199349,False
65,460596,230.298,healthy,2,21.16584628274802,True,26.332622487421226,True,79.16887387617996,True,82.75094279282823,False,44.899827974077404,False,61.30614873096976,False
66,463944,231.972,healthy,2,2.0287858875255997,True,2.2116536139583927,True,3.151530546735752,True,3.0941073495099447,False,2.889053699009775,False,17.212405949745836,False
67,482222,241.111,healthy,2,4.700683297117773,True,4.023418421500735,True,3.777247941984573,True,2.9903905115608893,False,6.963866151889879,False,6.1791442712433176,False
68,486079,243.0395,healthy,2,3.686845668272536,True,3.5688150340348095,True,4.333503713462164,True,3.1588973478309024,False,3.801587765831494,False,8.187083607533086,False
69,508056,254.028,healthy,2,10.734576888911977,True,15.018916802344073,True,22.284234380625307,True,46.64048726296785,False,33.53108049355552,False,34.5820340244799,False
70,512534,256.267,healthy,2,14.306645456745068,True,12.05287771935787,True,27.492641559531883,True,46.959849976646254,False,25.553626197648725,False,47.25132359071165,False
71,516861,258.4305,healthy,2,15.796080460113771,True,20.019125114785012,True,119.904227190972,True,47.42739312534578,False,25.822860360910276,False,35.38142963431134,False
72,521481,260.7405,healthy,2,14.726849683052297,True,19.775077245045644,True,93.99266394186063,True,47.496784323825445,False,18.098999227253074,False,41.31221618240663,False
73,524570,262.285,healthy,2,11.330607461088931,True,3.0717308047765313,True,3.5532590160293096,True,7.041605636660583,False,8.337918409814556,False,10.157389596705833,False
74,528345,264.1725,healthy,2,13.623488176087278,True,12.445157865158818,True,21.957353729114892,True,44.80654889792328,False,19.404253207089596,False,44.32757262607323,False
75,533636,266.818,healthy,2,13.04558056190132,True,13.26743247239084,True,146.9445981947482,True,44.18273436405468,False,20.487114276112624,False,53.876897966236925,False
76,539643,269.8215,healthy,2,14.377628518690992,True,13.927214560318848,True,19.39554405312726,True,53.99490388993147,False,28.189459572957553,False,46.145327382636914,False
77,545890,272.945,healthy,2,11.810637016497486,True,11.48057005445534,True,21.341739061542377,True,44.274902805430095,False,24.392678496016373,False,45.19979615548373,False
78,550048,275.024,healthy,2,12.180397658797098,True,11.341431856071502,True,18.353199344540826,True,36.50318347265208,False,22.59944780416213,False,46.312826440006795,False
79,554084,277.042,healthy,2,12.611018797063977,True,13.974558872684518,True,17.110700093271173,True,38.65111154216171,False,21.231001616848985,False,28.711540208765648,False
80,556228,278.114,healthy,2,10.055938479762132,True,12.519402081554542,True,14.381851668217159,True,46.04680258382019,False,18.147684855817072,False,44.28114110652555,False
81,568220,284.11,healthy,2,10.38073461073076,True,13.928041668260075,True,12.641268303760185,True,36.03115144775567,False,16.295704908857058,False,26.887509839660353,False
82,574793,287.3965,healthy,2,2.148081864439933,True,2.929147654632146,True,3.656234793604875,True,8.975633938779119,False,5.888271830201482,False,5.044617640271965,False
83,589237,294.6185,healthy,2,4.807185039316586,True,3.7529964818678456,True,3.2412805639121647,True,2.4035837905822586,False,8.668811214539325,False,6.731726002947125,False
84,592843,296.4215,healthy,2,14.029806146190623,True,15.632549021327641,True,39.62315739733312,True,33.399899262330706,False,16.322746146863622,False,26.776348873243624,False
85,596560,298.28,healthy,2,12.471640515788437,True,14.226161147346083,True,28.880956485884727,True,37.322480505959234,False,14.361500455063144,False,42.283208712803955,False
86,601704,300.852,healthy,2,14.605391230133595,True,13.4038418066627,True,15.532016613421145,True,31.08121031701775,False,18.622354390424576,False,32.970076088643005,False
87,603975,301.9875,healthy,2,3.665449962207714,True,3.2481590514416814,True,3.125529268975124,True,8.117452345482574,False,3.5454920792283096,False,11.775316785820433,False
