detection_idx,pulse_index,pulse_time_s,hemisphere,detection_channel,ch2_amplitude,ch2_relevant,ch4_amplitude,ch4_relevant,ch9_amplitude,ch9_relevant,ch12_amplitude,ch12_relevant,ch13_amplitude,ch13_relevant,ch14_amplitude,ch14_relevant
50,744620,372.31,healthy,2,32.56393749844533,True,6.720970014575247,True,8.257987136746621,False,88.5655772608271,True,1.5230451558752383,False,0.95649415646033,False
51,757411,378.7055,healthy,2,50.72247103253656,True,9.880221215775698,True,9.566868573244083,False,6.136169407472018,True,1.0900474531287878,False,1.1758196830512015,False
52,760786,380.393,healthy,2,72.79647614618517,True,18.779993313740682,True,10.026310704157058,False,5.693928990663229,True,1.0651717538695724,False,1.1261499931234273,False
53,764007,382.0035,healthy,2,47.08672908225549,True,9.968911352227014,True,11.511931828632642,False,6.591842941376717,True,1.4100724203594046,False,1.2670314522381174,False
54,767730,383.865,healthy,2,203.93328144013736,True,141.22947928265725,True,27.19105124018258,False,13.048202700715976,True,0.7419117817512472,False,0.9253561429020392,False
55,771041,385.5205,healthy,2,72.49215039859475,True,7.757927646982938,True,8.593538874432085,False,6.84900199007725,True,1.2881275055595744,False,1.0918093604516643,False
56,774788,387.394,healthy,2,73.15459598906037,True,219.2130482328942,True,10.092986888387431,False,69.7580987382236,True,1.3642107975247528,False,1.0162792187675531,False
57,778944,389.472,healthy,2,65.77697435010435,True,9.589388650432133,True,11.10951159216729,False,7.040285259513044,True,1.28598052602763,False,1.3873668744897367,False
58,783846,391.923,healthy,2,50.858304796169634,True,36.86542070502952,True,10.568577255327773,False,8.294918331916334,True,1.3528521115908205,False,1.067795617743421,False
59,788713,394.3565,healthy,2,71.54566163141035,True,10.59853201337799,True,9.97051075035175,False,5.097584866240838,True,0.7687517352694908,False,1.1205302295815365,False
60,793486,396.743,healthy,2,59.685828121983484,True,81.72300872110029,True,11.938076277535863,False,6.361012853335577,True,1.5058225004587236,False,0.8682726021555586,False
